Area,Variable Name,Year,Value
Togo,Total population with access to safe drinking-water (JMP),2017,63.1
Tokelau,Population density,1977,155.6
Tokelau,Population density,1982,162
Tokelau,Population density,1987,169.7
Tokelau,Population density,1992,155.8
Tokelau,Population density,1997,154.7
Tokelau,Population density,2002,143.5
Tokelau,Population density,2007,114.1
Tokelau,Population density,2012,116.7
Tokelau,Population density,2017,130
Tokelau,Total renewable water resources per capita,1977,0
Tokelau,Total renewable water resources per capita,1982,0
Tokelau,Total renewable water resources per capita,1987,0
Tokelau,Total renewable water resources per capita,1992,0
Tokelau,Total renewable water resources per capita,1997,0
Tokelau,Total renewable water resources per capita,2002,0
Tokelau,Total renewable water resources per capita,2007,0
Tokelau,Total renewable water resources per capita,2012,0
Tokelau,Total renewable water resources per capita,2017,0
Tokelau,Total population with access to safe drinking-water (JMP),1992,89.7
Tokelau,Total population with access to safe drinking-water (JMP),1997,91.5
Tokelau,Total population with access to safe drinking-water (JMP),2002,94.4
Tokelau,Total population with access to safe drinking-water (JMP),2007,97.4
Tokelau,Total population with access to safe drinking-water (JMP),2012,100
Tokelau,Total population with access to safe drinking-water (JMP),2017,100
Tonga,"Agriculture, value added (% GDP)",1977,37.987012
Tonga,"Agriculture, value added (% GDP)",1982,32.866044
Tonga,"Agriculture, value added (% GDP)",1987,32.751185
Tonga,"Agriculture, value added (% GDP)",1992,33.068036
Tonga,"Agriculture, value added (% GDP)",1997,20.515699
Tonga,"Agriculture, value added (% GDP)",2002,18.226083
Tonga,"Agriculture, value added (% GDP)",2007,16.702712
Tonga,"Agriculture, value added (% GDP)",2012,16.710378
Tonga,"Agriculture, value added (% GDP)",2017,15.951138
Tonga,GDP per capita,1977,495.378677
Tonga,GDP per capita,1982,910.415366
Tonga,GDP per capita,1987,1115.406385
Tonga,GDP per capita,1992,2017.835811
Tonga,GDP per capita,1997,2200.979914
Tonga,GDP per capita,2002,1829.490096
Tonga,GDP per capita,2007,2979.594566
Tonga,GDP per capita,2012,4436.896473
Tonga,GDP per capita,2017,4558.478241
Tonga,Population density,1977,120.364
Tonga,Population density,1982,124.8546667
Tonga,Population density,1987,125.7613333
Tonga,Population density,1992,127.1986667
Tonga,Population density,1997,128.8253333
Tonga,Population density,2002,132.0293333
Tonga,Population density,2007,136.7746667
Tonga,Population density,2012,136.9826667
Tonga,Population density,2017,135.9973333
Tonga,Total renewable water resources per capita,1977,0
Tonga,Total renewable water resources per capita,1982,0
Tonga,Total renewable water resources per capita,1987,0
Tonga,Total renewable water resources per capita,1992,0
Tonga,Total renewable water resources per capita,1997,0
Tonga,Total renewable water resources per capita,2002,0
Tonga,Total renewable water resources per capita,2007,0
Tonga,Total renewable water resources per capita,2012,0
Tonga,Total renewable water resources per capita,2017,0
Tonga,Total population with access to safe drinking-water (JMP),1992,98.6
Tonga,Total population with access to safe drinking-water (JMP),1997,98.6
Tonga,Total population with access to safe drinking-water (JMP),2002,98.6
Tonga,Total population with access to safe drinking-water (JMP),2007,98.9
Tonga,Total population with access to safe drinking-water (JMP),2012,99.4
Tonga,Total population with access to safe drinking-water (JMP),2017,99.6
Trinidad and Tobago,Agricultural water withdrawal,1975,
Trinidad and Tobago,Agricultural water withdrawal,1997,0.0156
Trinidad and Tobago,Agricultural water withdrawal,2002,0.0162
Trinidad and Tobago,Agricultural water withdrawal,2007,0.015566667
Trinidad and Tobago,Agricultural water withdrawal,2012,0.0167
Trinidad and Tobago,Agricultural water withdrawal,2017,0.0167
Trinidad and Tobago,"Agriculture, value added (% GDP)",1977,6.015568
Trinidad and Tobago,"Agriculture, value added (% GDP)",1982,5.376524
Trinidad and Tobago,"Agriculture, value added (% GDP)",1987,5.176887
Trinidad and Tobago,"Agriculture, value added (% GDP)",1992,4.205735
Trinidad and Tobago,"Agriculture, value added (% GDP)",1997,2.996065
Trinidad and Tobago,"Agriculture, value added (% GDP)",2002,2.072727
Trinidad and Tobago,"Agriculture, value added (% GDP)",2007,0.663919
Trinidad and Tobago,"Agriculture, value added (% GDP)",2012,0.638983
Trinidad and Tobago,"Agriculture, value added (% GDP)",2017,1.234748
Trinidad and Tobago,GDP per capita,1977,3026.836051
Trinidad and Tobago,GDP per capita,1982,7283.79056
Trinidad and Tobago,GDP per capita,1987,4024.835751
Trinidad and Tobago,GDP per capita,1992,4407.439705
Trinidad and Tobago,GDP per capita,1997,4563.608511
Trinidad and Tobago,GDP per capita,2002,7068.592881
Trinidad and Tobago,GDP per capita,2007,16574.58213
Trinidad and Tobago,GDP per capita,2012,19203.52041
Trinidad and Tobago,GDP per capita,2017,16415.40548
Trinidad and Tobago,Industrial water withdrawal,1975,
Trinidad and Tobago,Industrial water withdrawal,1997,0.0938
Trinidad and Tobago,Industrial water withdrawal,2002,0.1058
Trinidad and Tobago,Industrial water withdrawal,2007,0.1203
Trinidad and Tobago,Industrial water withdrawal,2012,0.1289
Trinidad and Tobago,Industrial water withdrawal,2017,0.1289
Trinidad and Tobago,National Rainfall Index (NRI),1977,2067.666667
Trinidad and Tobago,National Rainfall Index (NRI),1982,1978
Trinidad and Tobago,National Rainfall Index (NRI),1987,1838.5
Trinidad and Tobago,National Rainfall Index (NRI),1992,1838
Trinidad and Tobago,National Rainfall Index (NRI),1997,1928
Trinidad and Tobago,National Rainfall Index (NRI),2002,1839
Trinidad and Tobago,National Rainfall Index (NRI),2007,1839
Trinidad and Tobago,National Rainfall Index (NRI),2012,1839
Trinidad and Tobago,National Rainfall Index (NRI),2017,1839
Trinidad and Tobago,Population density,1977,202.5754386
Trinidad and Tobago,Population density,1982,218.3274854
Trinidad and Tobago,Population density,1987,232.8539961
Trinidad and Tobago,Population density,1992,241.0688109
Trinidad and Tobago,Population density,1997,245.5844055
Trinidad and Tobago,Population density,2002,248.9693957
Trinidad and Tobago,Population density,2007,255.0586745
Trinidad and Tobago,Population density,2012,262.1479532
Trinidad and Tobago,Population density,2017,269.797076
Trinidad and Tobago,SDG 6.4.2. Water Stress,1997,17.95646917
Trinidad and Tobago,SDG 6.4.2. Water Stress,2002,19.73397823
Trinidad and Tobago,SDG 6.4.2. Water Stress,2007,19.23014913
Trinidad and Tobago,SDG 6.4.2. Water Stress,2012,20.32648126
Trinidad and Tobago,SDG 6.4.2. Water Stress,2017,20.32648126
Trinidad and Tobago,Total renewable water resources per capita,1977,3695.107447
Trinidad and Tobago,Total renewable water resources per capita,1982,3428.510205
Trinidad and Tobago,Total renewable water resources per capita,1987,3214.62386
Trinidad and Tobago,Total renewable water resources per capita,1992,3105.080283
Trinidad and Tobago,Total renewable water resources per capita,1997,3047.986741
Trinidad and Tobago,Total renewable water resources per capita,2002,3006.546285
Trinidad and Tobago,Total renewable water resources per capita,2007,2934.767905
Trinidad and Tobago,Total renewable water resources per capita,2012,2855.402846
Trinidad and Tobago,Total renewable water resources per capita,2017,2774.448199
Trinidad and Tobago,Total population with access to safe drinking-water (JMP),1992,91.9
Trinidad and Tobago,Total population with access to safe drinking-water (JMP),1997,92.8
Trinidad and Tobago,Total population with access to safe drinking-water (JMP),2002,93.6
Trinidad and Tobago,Total population with access to safe drinking-water (JMP),2007,94.5
Trinidad and Tobago,Total population with access to safe drinking-water (JMP),2012,95.1
Trinidad and Tobago,Total population with access to safe drinking-water (JMP),2017,95.1
Tunisia,Agricultural water withdrawal,1992,2.6152
Tunisia,Agricultural water withdrawal,1997,2.3336
Tunisia,Agricultural water withdrawal,2002,2.367894318
Tunisia,Agricultural water withdrawal,2007,2.521286364
Tunisia,Agricultural water withdrawal,2012,2.832166667
Tunisia,Agricultural water withdrawal,2017,3.773
Tunisia,"Agriculture, value added (% GDP)",1977,13.456556
Tunisia,"Agriculture, value added (% GDP)",1982,11.191254
Tunisia,"Agriculture, value added (% GDP)",1987,13.949202
Tunisia,"Agriculture, value added (% GDP)",1992,13.715972
Tunisia,"Agriculture, value added (% GDP)",1997,11.234387
Tunisia,"Agriculture, value added (% GDP)",2002,8.298481
Tunisia,"Agriculture, value added (% GDP)",2007,8.643153
Tunisia,"Agriculture, value added (% GDP)",2012,9.084336
Tunisia,"Agriculture, value added (% GDP)",2017,9.692107
Tunisia,GDP per capita,1977,948.472237
Tunisia,GDP per capita,1982,1326.100774
Tunisia,GDP per capita,1987,1384.001436
Tunisia,GDP per capita,1992,1977.638564
Tunisia,GDP per capita,1997,2210.818748
Tunisia,GDP per capita,2002,2346.00236
Tunisia,GDP per capita,2007,3778.360077
Tunisia,GDP per capita,2012,4137.570216
Tunisia,GDP per capita,2017,3452.359126
Tunisia,Industrial water withdrawal,1992,0.0908
Tunisia,Industrial water withdrawal,1997,0.1028
Tunisia,Industrial water withdrawal,2002,0.123375
Tunisia,Industrial water withdrawal,2007,0.1465
Tunisia,Industrial water withdrawal,2012,0.298333333
Tunisia,Industrial water withdrawal,2017,0.965
Tunisia,National Rainfall Index (NRI),1977,379.36
Tunisia,National Rainfall Index (NRI),1982,309.9333333
Tunisia,National Rainfall Index (NRI),1987,334.95
Tunisia,National Rainfall Index (NRI),1992,383.4
Tunisia,National Rainfall Index (NRI),1997,349.7
Tunisia,National Rainfall Index (NRI),2002,326.1
Tunisia,National Rainfall Index (NRI),2007,326.1
Tunisia,National Rainfall Index (NRI),2012,326.1
Tunisia,National Rainfall Index (NRI),2017,326.1
Tunisia,Population density,1977,36.18339344
Tunisia,Population density,1982,41.19875924
Tunisia,Population density,1987,47.06763645
Tunisia,Population density,1992,52.64874396
Tunisia,Population density,1997,57.42389218
Tunisia,Population density,2002,60.33403215
Tunisia,Population density,2007,62.98347289
Tunisia,Population density,2012,66.29791578
Tunisia,Population density,2017,69.88229937
Tunisia,SDG 6.4.2. Water Stress,1977,35.59911637
Tunisia,SDG 6.4.2. Water Stress,1982,52.3068329
Tunisia,SDG 6.4.2. Water Stress,1987,66.27224945
Tunisia,SDG 6.4.2. Water Stress,1992,75.6620877
Tunisia,SDG 6.4.2. Water Stress,1997,70.08607775
Tunisia,SDG 6.4.2. Water Stress,2002,71.70606607
Tunisia,SDG 6.4.2. Water Stress,2007,73.61044105
Tunisia,SDG 6.4.2. Water Stress,2012,88.24873676
Tunisia,SDG 6.4.2. Water Stress,2017,121.0674657
Tunisia,Total renewable water resources per capita,1977,779.5654197
Tunisia,Total renewable water resources per capita,1982,684.6643639
Tunisia,Total renewable water resources per capita,1987,599.2933662
Tunisia,Total renewable water resources per capita,1992,535.7643918
Tunisia,Total renewable water resources per capita,1997,491.2123024
Tunisia,Total renewable water resources per capita,2002,467.5192638
Tunisia,Total renewable water resources per capita,2007,447.8527619
Tunisia,Total renewable water resources per capita,2012,425.4631833
Tunisia,Total renewable water resources per capita,2017,403.6404432
Tunisia,Total population with access to safe drinking-water (JMP),1992,84.2
Tunisia,Total population with access to safe drinking-water (JMP),1997,87.9
Tunisia,Total population with access to safe drinking-water (JMP),2002,91.1
Tunisia,Total population with access to safe drinking-water (JMP),2007,94.1
Tunisia,Total population with access to safe drinking-water (JMP),2012,96.9
Tunisia,Total population with access to safe drinking-water (JMP),2017,97.7
Turkey,Agricultural water withdrawal,1992,22.9
Turkey,Agricultural water withdrawal,1997,28.275
Turkey,Agricultural water withdrawal,2002,30.23333333
Turkey,Agricultural water withdrawal,2007,33.12
Turkey,Agricultural water withdrawal,2012,43.78
Turkey,Agricultural water withdrawal,2017,50.05
Turkey,"Agriculture, value added (% GDP)",1977,21.631359
Turkey,"Agriculture, value added (% GDP)",1982,15.960534
Turkey,"Agriculture, value added (% GDP)",1987,12.722064
Turkey,"Agriculture, value added (% GDP)",1992,10.698092
Turkey,"Agriculture, value added (% GDP)",1997,10.325025
Turkey,"Agriculture, value added (% GDP)",2002,10.268766
Turkey,"Agriculture, value added (% GDP)",2007,7.518461
Turkey,"Agriculture, value added (% GDP)",2012,7.752759
Turkey,"Agriculture, value added (% GDP)",2017,6.082121
Turkey,GDP per capita,1977,2038.743916
Turkey,GDP per capita,1982,1930.514258
Turkey,GDP per capita,1987,2348.217693
Turkey,GDP per capita,1992,3928.514581
Turkey,GDP per capita,1997,4329.566488
Turkey,GDP per capita,2002,3660.005677
Turkey,GDP per capita,2007,9709.489709
Turkey,GDP per capita,2012,11720.3077
Turkey,GDP per capita,2017,10560.02154
Turkey,Industrial water withdrawal,1992,3.5
Turkey,Industrial water withdrawal,1997,2.23125
Turkey,Industrial water withdrawal,2002,3.356666667
Turkey,Industrial water withdrawal,2007,1.2915
Turkey,Industrial water withdrawal,2012,1.792
Turkey,Industrial water withdrawal,2017,2.898
Turkey,National Rainfall Index (NRI),1977,633.475
Turkey,National Rainfall Index (NRI),1982,624.9
Turkey,National Rainfall Index (NRI),1987,589.5285714
Turkey,National Rainfall Index (NRI),1992,564.1
Turkey,National Rainfall Index (NRI),1997,632.1428571
Turkey,National Rainfall Index (NRI),2002,614.5
Turkey,National Rainfall Index (NRI),2007,614.5
Turkey,National Rainfall Index (NRI),2012,614.5
Turkey,National Rainfall Index (NRI),2017,614.5
Turkey,Population density,1977,52.34391927
Turkey,Population density,1982,58.60496721
Turkey,Population density,1987,65.06770739
Turkey,Population density,1992,70.98611829
Turkey,Population density,1997,76.87345515
Turkey,Population density,2002,82.95074425
Turkey,Population density,2007,88.59979372
Turkey,Population density,2012,95.05449799
Turkey,Population density,2017,103.2870058
Turkey,SDG 6.4.2. Water Stress,1992,23.47136597
Turkey,SDG 6.4.2. Water Stress,1997,25.97757346
Turkey,SDG 6.4.2. Water Stress,2002,29.6206888
Turkey,SDG 6.4.2. Water Stress,2007,30.80266285
Turkey,SDG 6.4.2. Water Stress,2012,37.51764094
Turkey,SDG 6.4.2. Water Stress,2017,44.57401768
Turkey,Total renewable water resources per capita,1977,5147.379372
Turkey,Total renewable water resources per capita,1982,4597.460303
Turkey,Total renewable water resources per capita,1987,4140.82532
Turkey,Total renewable water resources per capita,1992,3795.587318
Turkey,Total renewable water resources per capita,1997,3504.903088
Turkey,Total renewable water resources per capita,2002,3248.120469
Turkey,Total renewable water resources per capita,2007,3041.022998
Turkey,Total renewable water resources per capita,2012,2834.521417
Turkey,Total renewable water resources per capita,2017,2608.595421
Turkey,Total population with access to safe drinking-water (JMP),1992,87.1
Turkey,Total population with access to safe drinking-water (JMP),1997,90.6
Turkey,Total population with access to safe drinking-water (JMP),2002,93.8
Turkey,Total population with access to safe drinking-water (JMP),2007,96.9
Turkey,Total population with access to safe drinking-water (JMP),2012,99.5
Turkey,Total population with access to safe drinking-water (JMP),2017,100
Turkmenistan,Agricultural water withdrawal,1997,23.665
Turkmenistan,Agricultural water withdrawal,2002,25.17435168
Turkmenistan,Agricultural water withdrawal,2007,26.36
Turkmenistan,Agricultural water withdrawal,2012,26.36
Turkmenistan,Agricultural water withdrawal,2017,26.36
Turkmenistan,"Agriculture, value added (% GDP)",1992,10.875
Turkmenistan,"Agriculture, value added (% GDP)",1997,20.061009
Turkmenistan,"Agriculture, value added (% GDP)",2002,20.932843
Turkmenistan,"Agriculture, value added (% GDP)",2007,18.854675
Turkmenistan,"Agriculture, value added (% GDP)",2012,8.50145
Turkmenistan,"Agriculture, value added (% GDP)",2017,8.761875
Turkmenistan,GDP per capita,1992,675.341595
Turkmenistan,GDP per capita,1997,615.6138
Turkmenistan,GDP per capita,2002,1887.197287
Turkmenistan,GDP per capita,2007,3796.440678
Turkmenistan,GDP per capita,2012,6675.276276
Turkmenistan,GDP per capita,2017,6584.696357
Turkmenistan,Industrial water withdrawal,1997,0.20455
Turkmenistan,Industrial water withdrawal,2002,0.282844941
Turkmenistan,Industrial water withdrawal,2007,0.839
Turkmenistan,Industrial water withdrawal,2012,0.839
Turkmenistan,Industrial water withdrawal,2017,0.839
Turkmenistan,National Rainfall Index (NRI),1992,146.6
Turkmenistan,National Rainfall Index (NRI),1997,94.268
Turkmenistan,National Rainfall Index (NRI),2002,71.38
Turkmenistan,National Rainfall Index (NRI),2007,71.38
Turkmenistan,National Rainfall Index (NRI),2012,71.38
Turkmenistan,National Rainfall Index (NRI),2017,71.38
Turkmenistan,Population density,1992,7.989844294
Turkmenistan,Population density,1997,8.922589633
Turkmenistan,Population density,2002,9.444796148
Turkmenistan,Population density,2007,9.97775251
Turkmenistan,Population density,2012,10.79266544
Turkmenistan,Population density,2017,11.79608072
Turkmenistan,SDG 6.4.2. Water Stress,1997,125.0002576
Turkmenistan,SDG 6.4.2. Water Stress,2002,133.9637644
Turkmenistan,SDG 6.4.2. Water Stress,2007,143.5600206
Turkmenistan,SDG 6.4.2. Water Stress,2012,143.5600206
Turkmenistan,SDG 6.4.2. Water Stress,2017,143.5600206
Turkmenistan,Total renewable water resources per capita,1992,6350.255638
Turkmenistan,Total renewable water resources per capita,1997,5686.415701
Turkmenistan,Total renewable water resources per capita,2002,5372.011527
Turkmenistan,Total renewable water resources per capita,2007,5085.068379
Turkmenistan,Total renewable water resources per capita,2012,4701.114296
Turkmenistan,Total renewable water resources per capita,2017,4301.221311
Turkmenistan,Total population with access to safe drinking-water (JMP),1997,59.3
Turkmenistan,Total population with access to safe drinking-water (JMP),2002,59.9
Turkmenistan,Total population with access to safe drinking-water (JMP),2007,60.4
Turkmenistan,Total population with access to safe drinking-water (JMP),2012,60.4
Turkmenistan,Total population with access to safe drinking-water (JMP),2017,60.4
Tuvalu,"Agriculture, value added (% GDP)",1977,14.481143
Tuvalu,"Agriculture, value added (% GDP)",1982,14.334325
Tuvalu,"Agriculture, value added (% GDP)",1987,13.254866
Tuvalu,"Agriculture, value added (% GDP)",1992,20.827136
Tuvalu,"Agriculture, value added (% GDP)",1997,22.646275
Tuvalu,"Agriculture, value added (% GDP)",2002,18.08865
Tuvalu,"Agriculture, value added (% GDP)",2007,23.25128
Tuvalu,"Agriculture, value added (% GDP)",2012,25.462979
Tuvalu,"Agriculture, value added (% GDP)",2017,18.887605
Tuvalu,GDP per capita,1977,453.717742
Tuvalu,GDP per capita,1982,456.967224
Tuvalu,GDP per capita,1987,602.069729
Tuvalu,GDP per capita,1992,1175.659163
Tuvalu,GDP per capita,1997,1444.1691
Tuvalu,GDP per capita,2002,1612.255763
Tuvalu,GDP per capita,2007,2637.475648
Tuvalu,GDP per capita,2012,3468.641204
Tuvalu,GDP per capita,2017,3923.561196
Tuvalu,Population density,1977,221.6666667
Tuvalu,Population density,1982,265.2
Tuvalu,Population density,1987,282.8333333
Tuvalu,Population density,1992,303.7333333
Tuvalu,Population density,1997,310.7666667
Tuvalu,Population density,2002,319.8666667
Tuvalu,Population density,2007,340.7
Tuvalu,Population density,2012,357.9666667
Tuvalu,Population density,2017,379
Tuvalu,Total renewable water resources per capita,1977,0
Tuvalu,Total renewable water resources per capita,1982,0
Tuvalu,Total renewable water resources per capita,1987,0
Tuvalu,Total renewable water resources per capita,1992,0
Tuvalu,Total renewable water resources per capita,1997,0
Tuvalu,Total renewable water resources per capita,2002,0
Tuvalu,Total renewable water resources per capita,2007,0
Tuvalu,Total renewable water resources per capita,2012,0
Tuvalu,Total renewable water resources per capita,2017,0
Tuvalu,Total population with access to safe drinking-water (JMP),1992,90.7
Tuvalu,Total population with access to safe drinking-water (JMP),1997,92.8
Tuvalu,Total population with access to safe drinking-water (JMP),2002,94.8
Tuvalu,Total population with access to safe drinking-water (JMP),2007,96.9
Tuvalu,Total population with access to safe drinking-water (JMP),2012,97.7
Tuvalu,Total population with access to safe drinking-water (JMP),2017,97.7
Uganda,Agricultural water withdrawal,1977,0.12
Uganda,Agricultural water withdrawal,1982,0.12
Uganda,Agricultural water withdrawal,1987,0.12
Uganda,Agricultural water withdrawal,1992,0.12
Uganda,Agricultural water withdrawal,1997,0.12
Uganda,Agricultural water withdrawal,2002,0.12
Uganda,Agricultural water withdrawal,2007,0.235833333
Uganda,Agricultural water withdrawal,2012,0.259
Uganda,Agricultural water withdrawal,2017,0.259
Uganda,"Agriculture, value added (% GDP)",1977,43.293666
Uganda,"Agriculture, value added (% GDP)",1982,42.101602
Uganda,"Agriculture, value added (% GDP)",1987,49.384944
Uganda,"Agriculture, value added (% GDP)",1992,43.690147
Uganda,"Agriculture, value added (% GDP)",1997,32.870231
Uganda,"Agriculture, value added (% GDP)",2002,24.968592
Uganda,"Agriculture, value added (% GDP)",2007,23.046993
Uganda,"Agriculture, value added (% GDP)",2012,26.252522
Uganda,"Agriculture, value added (% GDP)",2017,24.872454
Uganda,GDP per capita,1977,275.927702
Uganda,GDP per capita,1982,317.004932
Uganda,GDP per capita,1987,385.112597
Uganda,GDP per capita,1992,201.534189
Uganda,GDP per capita,1997,356.783222
Uganda,GDP per capita,2002,288.232982
Uganda,GDP per capita,2007,492.229335
Uganda,GDP per capita,2012,673.309135
Uganda,GDP per capita,2017,634.769133
Uganda,Industrial water withdrawal,1977,0.025846667
Uganda,Industrial water withdrawal,1982,0.03288
Uganda,Industrial water withdrawal,1987,0.039913333
Uganda,Industrial water withdrawal,1992,0.046946667
Uganda,Industrial water withdrawal,1997,0.05398
Uganda,Industrial water withdrawal,2002,0.046
Uganda,Industrial water withdrawal,2007,0.049333333
Uganda,Industrial water withdrawal,2012,0.05
Uganda,Industrial water withdrawal,2017,0.05
Uganda,National Rainfall Index (NRI),1977,1207.2
Uganda,National Rainfall Index (NRI),1982,1179
Uganda,National Rainfall Index (NRI),1987,1219
Uganda,National Rainfall Index (NRI),1992,1276.25
Uganda,National Rainfall Index (NRI),1997,1325.666667
Uganda,National Rainfall Index (NRI),2002,1350
Uganda,National Rainfall Index (NRI),2007,1350
Uganda,National Rainfall Index (NRI),2012,1350
Uganda,National Rainfall Index (NRI),2017,1350
Uganda,Population density,1977,47.06526599
Uganda,Population density,1982,54.73811219
Uganda,Population density,1987,64.63570275
Uganda,Population density,1992,76.84402401
Uganda,Population density,1997,89.65182364
Uganda,Population density,2002,104.1906727
Uganda,Population density,2007,122.0713641
Uganda,Population density,2012,143.0706024
Uganda,Population density,2017,170.4267771
Uganda,SDG 6.4.2. Water Stress,1977,2.106495883
Uganda,SDG 6.4.2. Water Stress,1982,2.304117109
Uganda,SDG 6.4.2. Water Stress,1987,2.501738335
Uganda,SDG 6.4.2. Water Stress,1992,2.699359561
Uganda,SDG 6.4.2. Water Stress,1997,2.896980787
Uganda,SDG 6.4.2. Water Stress,2002,3.307868253
Uganda,SDG 6.4.2. Water Stress,2007,5.407974992
Uganda,SDG 6.4.2. Water Stress,2012,5.82799634
Uganda,SDG 6.4.2. Water Stress,2017,5.82799634
Uganda,Total renewable water resources per capita,1977,5286.483886
Uganda,Total renewable water resources per capita,1982,4545.457639
Uganda,Total renewable water resources per capita,1987,3849.416957
Uganda,Total renewable water resources per capita,1992,3237.854517
Uganda,Total renewable water resources per capita,1997,2775.289561
Uganda,Total renewable water resources per capita,2002,2388.023454
Uganda,Total renewable water resources per capita,2007,2038.232079
Uganda,Total renewable water resources per capita,2012,1739.069845
Uganda,Total renewable water resources per capita,2017,1459.921818
Uganda,Total population with access to safe drinking-water (JMP),1992,43.6
Uganda,Total population with access to safe drinking-water (JMP),1997,51.6
Uganda,Total population with access to safe drinking-water (JMP),2002,59.6
Uganda,Total population with access to safe drinking-water (JMP),2007,67.7
Uganda,Total population with access to safe drinking-water (JMP),2012,75.8
Uganda,Total population with access to safe drinking-water (JMP),2017,79
Ukraine,Agricultural water withdrawal,1992,7.865
Ukraine,Agricultural water withdrawal,1997,6.3775
Ukraine,Agricultural water withdrawal,2002,5.101
Ukraine,Agricultural water withdrawal,2007,4.4966
Ukraine,Agricultural water withdrawal,2012,4.193
Ukraine,Agricultural water withdrawal,2017,3.206
Ukraine,"Agriculture, value added (% GDP)",1992,20.120971
Ukraine,"Agriculture, value added (% GDP)",1997,12.076078
Ukraine,"Agriculture, value added (% GDP)",2002,12.603251
Ukraine,"Agriculture, value added (% GDP)",2007,6.283001
Ukraine,"Agriculture, value added (% GDP)",2012,7.81572
Ukraine,"Agriculture, value added (% GDP)",2017,10.186361
Ukraine,GDP per capita,1992,1580.433388
Ukraine,GDP per capita,1997,1034.840829
Ukraine,GDP per capita,2002,916.142922
Ukraine,GDP per capita,2007,3206.414071
Ukraine,GDP per capita,2012,3876.148163
Ukraine,GDP per capita,2017,2536.92565
Ukraine,Industrial water withdrawal,1992,13.5
Ukraine,Industrial water withdrawal,1997,10.99125
Ukraine,Industrial water withdrawal,2002,8.5876
Ukraine,Industrial water withdrawal,2007,7.1944
Ukraine,Industrial water withdrawal,2012,6.027
Ukraine,Industrial water withdrawal,2017,3.577
Ukraine,National Rainfall Index (NRI),1992,1786.5
Ukraine,National Rainfall Index (NRI),1997,1808
Ukraine,National Rainfall Index (NRI),2002,1813
Ukraine,National Rainfall Index (NRI),2007,1813
Ukraine,National Rainfall Index (NRI),2012,1813
Ukraine,National Rainfall Index (NRI),2017,1813
Ukraine,Population density,1992,85.18782723
Ukraine,Population density,1997,83.15346864
Ukraine,Population density,2002,79.4963781
Ukraine,Population density,2007,76.82272057
Ukraine,Population density,2012,75.3107547
Ukraine,Population density,2017,73.71006379
Ukraine,SDG 6.4.2. Water Stress,1992,33.6874838
Ukraine,SDG 6.4.2. Water Stress,1997,27.43845556
Ukraine,SDG 6.4.2. Water Stress,2002,22.02954133
Ukraine,SDG 6.4.2. Water Stress,2007,19.41953874
Ukraine,SDG 6.4.2. Water Stress,2012,16.68113501
Ukraine,SDG 6.4.2. Water Stress,2017,11.18813164
Ukraine,Total renewable water resources per capita,1992,3409.057868
Ukraine,Total renewable water resources per capita,1997,3492.518701
Ukraine,Total renewable water resources per capita,2002,3653.185859
Ukraine,Total renewable water resources per capita,2007,3780.327515
Ukraine,Total renewable water resources per capita,2012,3856.222733
Ukraine,Total renewable water resources per capita,2017,3939.964632
Ukraine,Total population with access to safe drinking-water (JMP),1997,97.5
Ukraine,Total population with access to safe drinking-water (JMP),2002,97.4
Ukraine,Total population with access to safe drinking-water (JMP),2007,97
Ukraine,Total population with access to safe drinking-water (JMP),2012,96.5
Ukraine,Total population with access to safe drinking-water (JMP),2017,96.2
United Arab Emirates,Agricultural water withdrawal,1982,0.811733333
United Arab Emirates,Agricultural water withdrawal,1987,1.041066667
United Arab Emirates,Agricultural water withdrawal,1992,1.2704
United Arab Emirates,Agricultural water withdrawal,1997,1.7564
United Arab Emirates,Agricultural water withdrawal,2002,2.627
United Arab Emirates,Agricultural water withdrawal,2007,3.312
United Arab Emirates,Agricultural water withdrawal,2012,3.312
United Arab Emirates,Agricultural water withdrawal,2017,3.312
United Arab Emirates,"Agriculture, value added (% GDP)",1977,0.432259
United Arab Emirates,"Agriculture, value added (% GDP)",1982,0.571273
United Arab Emirates,"Agriculture, value added (% GDP)",1987,1.019321
United Arab Emirates,"Agriculture, value added (% GDP)",1992,1.229778
United Arab Emirates,"Agriculture, value added (% GDP)",1997,1.787202
United Arab Emirates,"Agriculture, value added (% GDP)",2002,1.96519
United Arab Emirates,"Agriculture, value added (% GDP)",2007,0.871103
United Arab Emirates,"Agriculture, value added (% GDP)",2012,0.638887
United Arab Emirates,"Agriculture, value added (% GDP)",2017,0.786661
United Arab Emirates,GDP per capita,1977,33680.60177
United Arab Emirates,GDP per capita,1982,39705.93566
United Arab Emirates,GDP per capita,1987,23617.52195
United Arab Emirates,GDP per capita,1992,26333.25909
United Arab Emirates,GDP per capita,1997,29580.06137
United Arab Emirates,GDP per capita,2002,31720.54445
United Arab Emirates,GDP per capita,2007,43230.27018
United Arab Emirates,GDP per capita,2012,42086.69578
United Arab Emirates,GDP per capita,2017,40180.34405
United Arab Emirates,Industrial water withdrawal,1982,0.096866667
United Arab Emirates,Industrial water withdrawal,1987,0.136533333
United Arab Emirates,Industrial water withdrawal,1992,0.1762
United Arab Emirates,Industrial water withdrawal,1997,0.16452
United Arab Emirates,Industrial water withdrawal,2002,0.075766667
United Arab Emirates,Industrial water withdrawal,2007,0.069
